strategy,scene,seed,iter,time_ns,count,components,plausibility
D_VoronoiBiome,folded_metamorphic,5,11,8060,100,54,0.3440
D_VoronoiBiome,folded_metamorphic,5,12,8639,112,59,0.3321
D_VoronoiBiome,folded_metamorphic,5,13,8450,104,52,0.2577
D_VoronoiBiome,folded_metamorphic,5,14,9560,123,53,0.2732
D_VoronoiBiome,folded_metamorphic,5,15,8510,108,47,0.3593
D_VoronoiBiome,folded_metamorphic,5,16,7860,92,49,0.3217
D_VoronoiBiome,folded_metamorphic,5,17,9130,118,58,0.3390
D_VoronoiBiome,folded_metamorphic,5,18,8510,106,48,0.3283
D_VoronoiBiome,folded_metamorphic,5,19,8980,111,39,0.2847
D_VoronoiBiome,folded_metamorphic,5,20,8610,106,52,0.2755
D_VoronoiBiome,folded_metamorphic,5,21,7850,96,55,0.3708
D_VoronoiBiome,folded_metamorphic,5,22,9150,117,51,0.2735
D_VoronoiBiome,folded_metamorphic,5,23,8620,106,54,0.3132
D_VoronoiBiome,folded_metamorphic,5,24,8380,101,56,0.3644
D_VoronoiBiome,folded_metamorphic,5,25,8680,108,63,0.3259
D_VoronoiBiome,folded_metamorphic,5,26,9290,115,48,0.3200
D_VoronoiBiome,folded_metamorphic,5,27,8470,99,45,0.2747
D_VoronoiBiome,folded_metamorphic,5,28,8850,109,40,0.2936
D_VoronoiBiome,folded_metamorphic,5,29,8820,109,45,0.3706
D_VoronoiBiome,folded_metamorphic,5,30,8780,108,48,0.2889
D_VoronoiBiome,folded_metamorphic,5,31,8440,100,52,0.2960
D_VoronoiBiome,folded_metamorphic,5,32,8170,98,52,0.3510
D_VoronoiBiome,folded_metamorphic,5,33,8090,100,57,0.3280
D_VoronoiBiome,folded_metamorphic,5,34,8940,111,46,0.3027
D_VoronoiBiome,folded_metamorphic,5,35,8880,113,46,0.2867
D_VoronoiBiome,folded_metamorphic,5,36,8510,107,54,0.3514
D_VoronoiBiome,folded_metamorphic,5,37,8090,90,40,0.2711
D_VoronoiBiome,folded_metamorphic,5,38,8430,103,44,0.3573
D_VoronoiBiome,folded_metamorphic,5,39,8190,104,62,0.3269
D_VoronoiBiome,folded_metamorphic,5,40,8670,112,54,0.3214
D_VoronoiBiome,folded_metamorphic,5,41,8360,101,52,0.2772
D_VoronoiBiome,folded_metamorphic,5,42,9710,130,50,0.1692
D_VoronoiBiome,folded_metamorphic,5,43,9000,117,50,0.3282
D_VoronoiBiome,folded_metamorphic,5,44,8460,102,42,0.3647
D_VoronoiBiome,folded_metamorphic,5,45,9049,115,47,0.3130
D_VoronoiBiome,folded_metamorphic,5,46,8110,99,62,0.2990
D_VoronoiBiome,folded_metamorphic,5,47,9430,106,53,0.2717
D_VoronoiBiome,folded_metamorphic,5,48,10770,117,49,0.2906
D_VoronoiBiome,folded_metamorphic,5,49,10320,123,46,0.1886
D_VoronoiBiome,volcanic_complex,1,0,3970,36,30,0.3667
D_VoronoiBiome,volcanic_complex,1,1,4500,46,27,0.2522
D_VoronoiBiome,volcanic_complex,1,2,4150,41,27,0.3415
D_VoronoiBiome,volcanic_complex,1,3,3900,33,24,0.2667
D_VoronoiBiome,volcanic_complex,1,4,4150,40,22,0.3300
D_VoronoiBiome,volcanic_complex,1,5,3780,34,26,0.3529
D_VoronoiBiome,volcanic_complex,1,6,4150,43,31,0.3070
D_VoronoiBiome,volcanic_complex,1,7,3960,40,27,0.3200
D_VoronoiBiome,volcanic_complex,1,8,3810,36,25,0.3667
D_VoronoiBiome,volcanic_complex,1,9,3630,28,20,0.2571
D_VoronoiBiome,volcanic_complex,1,10,3690,32,23,0.1875
D_VoronoiBiome,volcanic_complex,1,11,3550,31,23,0.2839
D_VoronoiBiome,volcanic_complex,1,12,4140,42,26,0.3429
D_VoronoiBiome,volcanic_complex,1,13,3930,38,22,0.3684
D_VoronoiBiome,volcanic_complex,1,14,4150,40,21,0.2700
D_VoronoiBiome,volcanic_complex,1,15,3890,35,25,0.3314
D_VoronoiBiome,volcanic_complex,1,16,4070,40,23,0.3700
D_VoronoiBiome,volcanic_complex,1,17,3610,31,22,0.3742
D_VoronoiBiome,volcanic_complex,1,18,3550,26,18,0.3231
D_VoronoiBiome,volcanic_complex,1,19,4130,43,30,0.2791
D_VoronoiBiome,volcanic_complex,1,20,3880,35,24,0.3543
D_VoronoiBiome,volcanic_complex,1,21,4070,38,25,0.3368
D_VoronoiBiome,volcanic_complex,1,22,3940,38,28,0.2632
D_VoronoiBiome,volcanic_complex,1,23,4390,46,22,0.3304
D_VoronoiBiome,volcanic_complex,1,24,3790,34,22,0.3412
D_VoronoiBiome,volcanic_complex,1,25,3800,34,20,0.3176
D_VoronoiBiome,volcanic_complex,1,26,3970,40,31,0.2400
D_VoronoiBiome,volcanic_complex,1,27,4090,39,21,0.3179
D_VoronoiBiome,volcanic_complex,1,28,3890,35,28,0.3086
D_VoronoiBiome,volcanic_complex,1,29,4390,45,26,0.1956
D_VoronoiBiome,volcanic_complex,1,30,3700,36,27,0.3000
D_VoronoiBiome,volcanic_complex,1,31,3780,32,20,0.3000
D_VoronoiBiome,volcanic_complex,1,32,4120,42,27,0.3333
D_VoronoiBiome,volcanic_complex,1,33,4380,46,27,0.2348
D_VoronoiBiome,volcanic_complex,1,34,4010,40,27,0.2900
D_VoronoiBiome,volcanic_complex,1,35,4390,45,23,0.3467
D_VoronoiBiome,volcanic_complex,1,36,4130,43,23,0.3535
D_VoronoiBiome,volcanic_complex,1,37,3470,29,22,0.3724
D_VoronoiBiome,volcanic_complex,1,38,3700,31,21,0.3871
D_VoronoiBiome,volcanic_complex,1,39,3900,36,25,0.3556
D_VoronoiBiome,volcanic_complex,1,40,3979,38,26,0.3158
D_VoronoiBiome,volcanic_complex,1,41,3500,28,23,0.3429
D_VoronoiBiome,volcanic_complex,1,42,4110,40,29,0.2600
D_VoronoiBiome,volcanic_complex,1,43,4420,49,25,0.3592
D_VoronoiBiome,volcanic_complex,1,44,3770,34,25,0.3765
D_VoronoiBiome,volcanic_complex,1,45,3990,38,26,0.3053
D_VoronoiBiome,volcanic_complex,1,46,3720,32,19,0.3000
D_VoronoiBiome,volcanic_complex,1,47,3270,25,23,0.2720
D_VoronoiBiome,volcanic_complex,1,48,3850,37,23,0.3568
D_VoronoiBiome,volcanic_complex,1,49,3970,39,25,0.3385
D_VoronoiBiome,volcanic_complex,2,0,3470,30,23,0.3067
D_VoronoiBiome,volcanic_complex,2,1,3800,33,17,0.2545
D_VoronoiBiome,volcanic_complex,2,2,3690,31,21,0.2968
D_VoronoiBiome,volcanic_complex,2,3,4130,44,27,0.3818
D_VoronoiBiome,volcanic_complex,2,4,3950,35,20,0.2857
D_VoronoiBiome,volcanic_complex,2,5,3540,25,17,0.3360
D_VoronoiBiome,volcanic_complex,2,6,4410,47,31,0.2383
D_VoronoiBiome,volcanic_complex,2,7,3660,31,21,0.2323
D_VoronoiBiome,volcanic_complex,2,8,4150,41,26,0.3122
D_VoronoiBiome,volcanic_complex,2,9,4110,38,21,0.2632
D_VoronoiBiome,volcanic_complex,2,10,3600,31,22,0.2968
D_VoronoiBiome,volcanic_complex,2,11,4220,43,24,0.2419
D_VoronoiBiome,volcanic_complex,2,12,3820,33,21,0.3152
D_VoronoiBiome,volcanic_complex,2,13,3830,36,25,0.3222
D_VoronoiBiome,volcanic_complex,2,14,3610,32,25,0.3000
D_VoronoiBiome,volcanic_complex,2,15,3960,39,25,0.3590
D_VoronoiBiome,volcanic_complex,2,16,3420,25,19,0.2400
D_VoronoiBiome,volcanic_complex,2,17,3900,40,27,0.3800
D_VoronoiBiome,volcanic_complex,2,18,3840,38,21,0.3895
D_VoronoiBiome,volcanic_complex,2,19,3830,37,25,0.2486
D_VoronoiBiome,volcanic_complex,2,20,3870,36,24,0.2333
D_VoronoiBiome,volcanic_complex,2,21,4380,43,18,0.1488
D_VoronoiBiome,volcanic_complex,2,22,3940,36,25,0.3000
D_VoronoiBiome,volcanic_complex,2,23,3520,31,21,0.2839
D_VoronoiBiome,volcanic_complex,2,24,9460,42,22,0.1524
D_VoronoiBiome,volcanic_complex,2,25,4340,35,21,0.2743
D_VoronoiBiome,volcanic_complex,2,26,4060,42,28,0.3714
D_VoronoiBiome,volcanic_complex,2,27,4050,40,28,0.3000
D_VoronoiBiome,volcanic_complex,2,28,3930,38,23,0.2947
D_VoronoiBiome,volcanic_complex,2,29,4100,42,25,0.3333
D_VoronoiBiome,volcanic_complex,2,30,4260,43,25,0.2791
D_VoronoiBiome,volcanic_complex,2,31,3610,32,25,0.3875
D_VoronoiBiome,volcanic_complex,2,32,3930,38,27,0.3684
D_VoronoiBiome,volcanic_complex,2,33,3910,37,20,0.3459
D_VoronoiBiome,volcanic_complex,2,34,3950,39,29,0.3179
D_VoronoiBiome,volcanic_complex,2,35,3540,29,24,0.2069
D_VoronoiBiome,volcanic_complex,2,36,3980,35,18,0.2514
D_VoronoiBiome,volcanic_complex,2,37,3570,30,18,0.2933
D_VoronoiBiome,volcanic_complex,2,38,3510,28,17,0.3000
D_VoronoiBiome,volcanic_complex,2,39,3740,35,27,0.3657
D_VoronoiBiome,volcanic_complex,2,40,3920,36,20,0.2778
D_VoronoiBiome,volcanic_complex,2,41,3639,32,25,0.2875
D_VoronoiBiome,volcanic_complex,2,42,3670,31,20,0.3097
D_VoronoiBiome,volcanic_complex,2,43,3970,39,23,0.2462
D_VoronoiBiome,volcanic_complex,2,44,3950,35,22,0.2971
D_VoronoiBiome,volcanic_complex,2,45,3810,37,30,0.1946
D_VoronoiBiome,volcanic_complex,2,46,3960,41,21,0.3707
D_VoronoiBiome,volcanic_complex,2,47,3760,36,23,0.3889
D_VoronoiBiome,volcanic_complex,2,48,3560,31,22,0.3226
D_VoronoiBiome,volcanic_complex,2,49,3980,41,27,0.3122
D_VoronoiBiome,volcanic_complex,3,0,3940,37,24,0.2270
D_VoronoiBiome,volcanic_complex,3,1,3810,34,21,0.3294
D_VoronoiBiome,volcanic_complex,3,2,4120,38,24,0.2211
D_VoronoiBiome,volcanic_complex,3,3,3980,38,22,0.2526
D_VoronoiBiome,volcanic_complex,3,4,3940,37,18,0.2811
D_VoronoiBiome,volcanic_complex,3,5,3840,39,30,0.3385
D_VoronoiBiome,volcanic_complex,3,6,4020,38,23,0.2947
D_VoronoiBiome,volcanic_complex,3,7,3850,37,25,0.2919
D_VoronoiBiome,volcanic_complex,3,8,3930,37,22,0.3027
D_VoronoiBiome,volcanic_complex,3,9,3770,36,27,0.2556
D_VoronoiBiome,volcanic_complex,3,10,3820,34,24,0.2706
D_VoronoiBiome,volcanic_complex,3,11,3550,30,26,0.1600
D_VoronoiBiome,volcanic_complex,3,12,3750,35,26,0.2629
D_VoronoiBiome,volcanic_complex,3,13,3620,34,23,0.3529
D_VoronoiBiome,volcanic_complex,3,14,3540,30,23,0.3867
D_VoronoiBiome,volcanic_complex,3,15,4130,43,21,0.3349
D_VoronoiBiome,volcanic_complex,3,16,3490,28,19,0.3286
D_VoronoiBiome,volcanic_complex,3,17,3890,36,20,0.2889
D_VoronoiBiome,volcanic_complex,3,18,3920,39,23,0.3590
D_VoronoiBiome,volcanic_complex,3,19,3630,34,21,0.3765
D_VoronoiBiome,volcanic_complex,3,20,4030,41,18,0.3415
D_VoronoiBiome,volcanic_complex,3,21,4110,43,33,0.2791
D_VoronoiBiome,volcanic_complex,3,22,3820,36,25,0.3000
D_VoronoiBiome,volcanic_complex,3,23,3550,31,24,0.3355
D_VoronoiBiome,volcanic_complex,3,24,3960,38,18,0.3789
D_VoronoiBiome,volcanic_complex,3,25,3750,31,23,0.2323
D_VoronoiBiome,volcanic_complex,3,26,4140,39,23,0.3179
D_VoronoiBiome,volcanic_complex,3,27,4120,44,25,0.3273
D_VoronoiBiome,volcanic_complex,3,28,3360,26,22,0.4000
D_VoronoiBiome,volcanic_complex,3,29,3840,34,24,0.3294
D_VoronoiBiome,volcanic_complex,3,30,3830,33,18,0.2545
D_VoronoiBiome,volcanic_complex,3,31,3770,36,21,0.2778
D_VoronoiBiome,volcanic_complex,3,32,3670,32,25,0.3750
D_VoronoiBiome,volcanic_complex,3,33,3820,35,16,0.3771
D_VoronoiBiome,volcanic_complex,3,34,3910,38,24,0.3579
D_VoronoiBiome,volcanic_complex,3,35,3980,41,29,0.2927
D_VoronoiBiome,volcanic_complex,3,36,4220,46,26,0.3391
D_VoronoiBiome,volcanic_complex,3,37,3800,37,22,0.3568
D_VoronoiBiome,volcanic_complex,3,38,3779,35,23,0.3543
D_VoronoiBiome,volcanic_complex,3,39,3600,32,26,0.2875
D_VoronoiBiome,volcanic_complex,3,40,3780,35,20,0.1943
D_VoronoiBiome,volcanic_complex,3,41,3920,37,21,0.3676
D_VoronoiBiome,volcanic_complex,3,42,3990,40,24,0.2800
D_VoronoiBiome,volcanic_complex,3,43,3730,34,23,0.3882
D_VoronoiBiome,volcanic_complex,3,44,3540,31,21,0.3097
D_VoronoiBiome,volcanic_complex,3,45,3960,40,24,0.3400
D_VoronoiBiome,volcanic_complex,3,46,4190,45,24,0.2667
D_VoronoiBiome,volcanic_complex,3,47,3910,37,19,0.2811
D_VoronoiBiome,volcanic_complex,3,48,3630,32,24,0.2875
D_VoronoiBiome,volcanic_complex,3,49,3800,38,24,0.3579
D_VoronoiBiome,volcanic_complex,4,0,3820,38,24,0.3368
D_VoronoiBiome,volcanic_complex,4,1,3680,33,17,0.3152
D_VoronoiBiome,volcanic_complex,4,2,3770,34,21,0.2235
D_VoronoiBiome,volcanic_complex,4,3,3750,37,27,0.3784
D_VoronoiBiome,volcanic_complex,4,4,3930,44,29,0.3091
D_VoronoiBiome,volcanic_complex,4,5,4050,39,23,0.3179
D_VoronoiBiome,volcanic_complex,4,6,4090,43,26,0.3535
D_VoronoiBiome,volcanic_complex,4,7,3660,33,23,0.3273
D_VoronoiBiome,volcanic_complex,4,8,4100,41,22,0.2634
D_VoronoiBiome,volcanic_complex,4,9,3640,33,24,0.3758
D_VoronoiBiome,volcanic_complex,4,10,3760,35,23,0.3314
D_VoronoiBiome,volcanic_complex,4,11,4070,44,23,0.3545
D_VoronoiBiome,volcanic_complex,4,12,3590,31,20,0.3355
D_VoronoiBiome,volcanic_complex,4,13,3630,31,19,0.1677
D_VoronoiBiome,volcanic_complex,4,14,3710,31,21,0.3097
D_VoronoiBiome,volcanic_complex,4,15,3540,30,23,0.3867
D_VoronoiBiome,volcanic_complex,4,16,3420,28,20,0.3714
D_VoronoiBiome,volcanic_complex,4,17,3650,31,24,0.1935
D_VoronoiBiome,volcanic_complex,4,18,3760,34,19,0.3765
D_VoronoiBiome,volcanic_complex,4,19,3580,32,22,0.3625
D_VoronoiBiome,volcanic_complex,4,20,3920,37,17,0.3459
D_VoronoiBiome,volcanic_complex,4,21,3800,38,25,0.3579
D_VoronoiBiome,volcanic_complex,4,22,3800,37,24,0.2486
D_VoronoiBiome,volcanic_complex,4,23,3660,31,19,0.2065
D_VoronoiBiome,volcanic_complex,4,24,3700,32,17,0.3500
D_VoronoiBiome,volcanic_complex,4,25,3620,30,20,0.2000
D_VoronoiBiome,volcanic_complex,4,26,3570,33,23,0.3636
D_VoronoiBiome,volcanic_complex,4,27,3700,31,23,0.2323
D_VoronoiBiome,volcanic_complex,4,28,3910,39,24,0.1949
D_VoronoiBiome,volcanic_complex,4,29,4030,40,25,0.3100
D_VoronoiBiome,volcanic_complex,4,30,4380,51,28,0.3216
D_VoronoiBiome,volcanic_complex,4,31,3940,40,21,0.3000
D_VoronoiBiome,volcanic_complex,4,32,3880,40,24,0.3500
D_VoronoiBiome,volcanic_complex,4,33,3680,35,24,0.2857
D_VoronoiBiome,volcanic_complex,4,34,3820,37,20,0.3676
D_VoronoiBiome,volcanic_complex,4,35,3830,36,26,0.2444
D_VoronoiBiome,volcanic_complex,4,36,3610,33,25,0.3758
D_VoronoiBiome,volcanic_complex,4,37,4060,45,28,0.1600
D_VoronoiBiome,volcanic_complex,4,38,4069,41,20,0.3805
D_VoronoiBiome,volcanic_complex,4,39,4060,41,27,0.2634
D_VoronoiBiome,volcanic_complex,4,40,3750,34,24,0.2588
D_VoronoiBiome,volcanic_complex,4,41,3320,25,20,0.3680
D_VoronoiBiome,volcanic_complex,4,42,3810,39,23,0.3179
D_VoronoiBiome,volcanic_complex,4,43,3710,36,28,0.3667
D_VoronoiBiome,volcanic_complex,4,44,4010,38,18,0.3684
D_VoronoiBiome,volcanic_complex,4,45,4260,47,28,0.2894
D_VoronoiBiome,volcanic_complex,4,46,3990,37,18,0.3568
D_VoronoiBiome,volcanic_complex,4,47,3280,27,24,0.3852
D_VoronoiBiome,volcanic_complex,4,48,3760,35,21,0.3771
D_VoronoiBiome,volcanic_complex,4,49,3840,35,19,0.2400
D_VoronoiBiome,volcanic_complex,5,0,3650,34,26,0.3529
D_VoronoiBiome,volcanic_complex,5,1,3850,37,26,0.1946
D_VoronoiBiome,volcanic_complex,5,2,3680,33,23,0.3152
D_VoronoiBiome,volcanic_complex,5,3,3560,32,26,0.2125
D_VoronoiBiome,volcanic_complex,5,4,3750,33,18,0.3515
D_VoronoiBiome,volcanic_complex,5,5,3560,32,24,0.3500
D_VoronoiBiome,volcanic_complex,5,6,3830,37,26,0.2270
D_VoronoiBiome,volcanic_complex,5,7,3330,24,19,0.3167
D_VoronoiBiome,volcanic_complex,5,8,3870,38,27,0.3263
D_VoronoiBiome,volcanic_complex,5,9,3670,34,28,0.3529
D_VoronoiBiome,volcanic_complex,5,10,4080,44,26,0.3455
D_VoronoiBiome,volcanic_complex,5,11,3440,31,28,0.3613
D_VoronoiBiome,volcanic_complex,5,12,3750,37,24,0.3243
D_VoronoiBiome,volcanic_complex,5,13,3890,36,18,0.2000
D_VoronoiBiome,volcanic_complex,5,14,4160,45,28,0.2489
D_VoronoiBiome,volcanic_complex,5,15,3850,37,22,0.3892
D_VoronoiBiome,volcanic_complex,5,16,3850,36,26,0.3667
D_VoronoiBiome,volcanic_complex,5,17,3600,33,24,0.3636
D_VoronoiBiome,volcanic_complex,5,18,3630,32,26,0.3125
D_VoronoiBiome,volcanic_complex,5,19,3800,36,23,0.1667
D_VoronoiBiome,volcanic_complex,5,20,3890,36,20,0.2556
D_VoronoiBiome,volcanic_complex,5,21,3600,31,20,0.3613
D_VoronoiBiome,volcanic_complex,5,22,3690,35,22,0.2971
D_VoronoiBiome,volcanic_complex,5,23,3760,33,22,0.2182
D_VoronoiBiome,volcanic_complex,5,24,3900,39,26,0.3385
D_VoronoiBiome,volcanic_complex,5,25,4020,41,25,0.3317
D_VoronoiBiome,volcanic_complex,5,26,3680,36,25,0.3222
D_VoronoiBiome,volcanic_complex,5,27,3380,26,20,0.2769
D_VoronoiBiome,volcanic_complex,5,28,3580,32,23,0.3625
D_VoronoiBiome,volcanic_complex,5,29,3960,39,21,0.3590
D_VoronoiBiome,volcanic_complex,5,30,3640,30,20,0.3333
D_VoronoiBiome,volcanic_complex,5,31,3870,35,19,0.3314
D_VoronoiBiome,volcanic_complex,5,32,3550,32,21,0.3625
D_VoronoiBiome,volcanic_complex,5,33,3590,33,27,0.3152
D_VoronoiBiome,volcanic_complex,5,34,3690,36,19,0.3333
D_VoronoiBiome,volcanic_complex,5,35,3660,35,25,0.3657
D_VoronoiBiome,volcanic_complex,5,36,3990,43,31,0.3163
D_VoronoiBiome,volcanic_complex,5,37,3790,36,21,0.3000
D_VoronoiBiome,volcanic_complex,5,38,3329,27,19,0.3556
D_VoronoiBiome,volcanic_complex,5,39,3650,36,28,0.3444
D_VoronoiBiome,volcanic_complex,5,40,3840,38,27,0.3053
D_VoronoiBiome,volcanic_complex,5,41,3660,35,27,0.2400
D_VoronoiBiome,volcanic_complex,5,42,4030,40,25,0.2700
D_VoronoiBiome,volcanic_complex,5,43,4080,46,33,0.2783
D_VoronoiBiome,volcanic_complex,5,44,3800,36,22,0.3111
D_VoronoiBiome,volcanic_complex,5,45,3670,34,24,0.2824
D_VoronoiBiome,volcanic_complex,5,46,3630,33,23,0.3030
D_VoronoiBiome,volcanic_complex,5,47,3760,37,30,0.2270
D_VoronoiBiome,volcanic_complex,5,48,3830,40,29,0.3400
D_VoronoiBiome,volcanic_complex,5,49,4570,50,23,0.1280
E_Hybrid_WormPlusSeam,uniform_stone,1,0,3790,10,6,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,1,3460,4,3,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,2,3960,15,8,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,3,3650,8,3,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,4,3710,10,4,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,5,3550,8,2,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,6,3710,9,5,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,7,3380,3,2,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,8,3440,5,3,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,9,3280,2,1,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,10,3450,5,4,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,11,3530,7,5,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,12,3250,2,2,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,13,3720,11,8,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,14,3300,3,2,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,15,3560,8,4,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,16,3550,7,5,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,17,3260,2,2,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,18,3830,14,7,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,19,8190,9,7,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,20,5960,10,4,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,21,4990,7,3,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,22,3320,3,3,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,23,3370,4,2,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,24,3590,9,4,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,25,3540,8,2,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,26,3460,6,2,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,27,3460,7,4,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,28,3380,3,1,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,29,3600,8,7,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,30,3450,6,3,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,31,3670,11,6,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,32,3790,12,6,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,33,3490,5,4,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,34,3380,5,3,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,35,3650,10,5,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,36,3350,4,3,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,37,3320,4,3,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,38,3330,3,3,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,39,3380,5,3,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,40,3760,12,8,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,41,3440,6,3,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,42,3730,11,6,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,43,3660,9,6,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,44,3680,11,6,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,45,3840,13,7,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,46,3490,5,4,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,47,3790,13,7,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,48,3749,13,7,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,1,49,3640,10,7,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,0,3250,2,1,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,1,3270,1,1,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,2,3650,10,8,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,3,3630,9,5,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,4,3300,3,2,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,5,3450,5,3,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,6,3540,7,3,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,7,3440,5,3,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,8,3660,8,3,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,9,3360,5,3,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,10,3570,9,5,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,11,3680,11,9,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,12,3370,4,2,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,13,3450,6,4,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,14,3840,14,10,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,15,3790,12,7,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,16,3520,7,6,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,17,3440,7,5,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,18,3360,4,2,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,19,3680,12,6,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,20,3380,5,4,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,21,3310,4,3,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,22,3560,9,6,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,23,3440,6,3,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,24,3330,4,3,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,25,5850,5,4,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,26,5540,7,3,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,27,5560,5,4,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,28,5420,3,2,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,29,4970,2,1,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,30,3270,2,1,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,31,3890,13,5,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,32,3630,10,5,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,33,3400,5,4,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,34,5550,13,6,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,35,3480,7,5,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,36,3740,10,3,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,37,3570,8,4,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,38,3390,5,3,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,39,3330,3,2,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,40,3580,9,4,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,41,3730,11,7,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,42,3730,12,6,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,43,3770,12,10,0.0000
E_Hybrid_WormPlusSeam,uniform_stone,2,44,3600,6,3,0.0000
